objectid,nsa_name,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,acres,09-63_mean,09-127_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63
26,Burleith-Leighton,77.81682609283433,77.66987762451164,76.94628715515128,77.66337165832526,95.063307779719,95.09254608154299,93.1659423828125,95.06828689575187,88.88708713074428,88.911893653869555,87.90213851928716,88.41241912841798,54.09849036,0.283698214579412,0.215662177226293,0.18209188428574,0.282994645565688,-0.1556614765385026,-0.033570292940553,-0.002479990981850525,-7.035690137240369e-4
27,Butcher's Hill,80.27298964002654,80.32952690124512,79.22618713378904,79.71776695251464,97.69263428089347,97.5793048858643,95.52254409790035,96.68048934936523,91.6773677761181,91.42155380249024,89.80882263183597,91.38090438842774,49.69167267,0.170608570220597,0.039344425377403,0.089238727648039,0.158586386132458,1.268141592920358,0.049894302270636,-0.07046647230320431,-0.012022184088138987
28,Callaway-Garrison,77.12735512636277,77.20826301574701,76.36508636474606,76.69470710754392,93.82630274906501,93.79323768615728,93.00251388549813,93.75710983276369,88.17383719239433,88.14840564727778,86.63239364624025,87.9954914093018,121.79471763,0.285121702742523,0.169099233295045,0.29396985944419,0.467978196193669,0.7384458445844652,0.12487062614914501,0.6413278669855347,0.18285649345114596
29,Cameron Village,77.45828889250626,77.5101999282837,76.74375762939452,77.1931774139405,93.96928229519878,94.02235069274897,93.48601531982413,93.75402679443356,88.69288339424676,88.73613128662114,88.01195716857902,88.52548904418938,66.45875364,0.240090899285526,0.146986078722352,0.144103634111779,0.236985297672844,-0.01961032388664344,-0.002882444610572993,-0.01293510758601763,-0.003105601612682002
30,Canton,80.08639403087338,80.08371124267586,78.98904724121095,79.4533638000488,95.54774057851164,95.64855728149418,92.373828125,93.8793052673339,90.38399857466025,90.31737289428716,87.76851043701164,89.48352775573724,365.10151151,0.055311376142814,0.012326546860783,0.043722783699467,0.076944949954504,2.5470423463501657,0.031396236838684,0.39112340571371984,0.021633573811690003
31,Canton Industrial Area,80.34375223892141,80.47037334442136,76.76532173156738,78.03971519470214,94.862913093029,94.79796314239499,90.98232040405273,93.62794494628903,89.82897323013364,89.7321071624755,85.22895889282226,88.12260322570796,1592.61400747,0.035269527936163,0.012287770865014,0.019299088614055,0.041958332828922,0.5705931389885999,0.007011317749041001,0.18964826818395683,0.006688804892758998
273,CARE,80.28855927463934,80.1351916313171,79.76474723815916,79.91840133666986,97.68246461384808,97.12047290801999,95.88733825683596,96.33382949829111,91.67062909720818,91.29978065490728,90.47534942626952,90.88231735229486,54.23404076,0.076278060829224,0.020894665366352,0.040276347329949,0.074632919237675,0.9275899672845945,0.019381681963597002,-0.021567690285575702,-0.001645141591549007
32,Carroll - Camden Industrial Area,79.9179940699338,80.0372287750244,78.36636276245119,78.95817909240728,95.51767615523303,95.44136886596678,93.34351577758784,94.96588058471679,90.05505822067919,89.97582511901858,88.60701103210454,89.58533668518075,449.92938143,0.169882184651539,0.112834550379561,0.102985567386347,0.146915140758222,-0.08728694322867671,-0.009848982993214003,-0.13519395185802924,-0.022967043893316996
33,Carroll Park,79.19949732538076,79.44069004058841,76.89460334777834,78.89261131286618,95.22232938938942,94.98514442443843,92.62973403930668,95.0950523376464,90.24375073486435,90.43410263061523,88.20520324707039,89.63389968872072,220.13606683,0.258057598383203,0.177546735530231,0.146982540840959,0.245409532364004,-0.1721473199605398,-0.030564194689272017,-0.049012569668331375,-0.012648066019199017
34,Carroll-South Hilton,78.0292768105415,78.08045730590823,76.50050659179692,76.88087043762201,94.69509180072293,94.89283008575441,88.78277168273931,92.72957229614263,89.30915448420359,89.33157482147213,86.16781959533691,87.72853393554692,310.4618514,0.482464080682823,0.434990155873954,0.348247204196551,0.448825272932674,-0.19941359708043213,-0.08674295167740304,-0.06972292673589416,-0.03363880775014899
35,Carrollton Ridge,79.10139606091221,79.11796493530275,77.75423545837407,78.72708854675301,96.06613500859656,96.11098213195795,94.3921470642089,95.1543785095214,90.7761408875784,90.76404781341554,89.17058563232413,89.76108016967774,142.63984656,0.141103040048796,0.070305460443323,0.072643026463535,0.127450198927042,0.03324871219777353,0.002337566020211998,-0.09675795161488082,-0.013652841121753995
36,Cedarcroft,75.3065336672837,75.18560276031494,74.74398841857902,75.19044189453116,93.18356094454157,93.21828880310059,91.36743927001952,92.90344467163082,86.89844688846333,86.98971366882321,84.58664665222166,86.1538223266601,85.5777501,0.543725016751773,0.378795143141015,0.550148455370965,0.695857113149564,0.45236406889768366,0.17135331222995004,0.2797960213540146,0.15213209639779102
37,Cedmont,76.38596428333547,76.21788845062255,73.60731201171885,74.4920547485351,94.42299990704348,94.22031059265129,93.36427307128903,94.05746917724605,87.78414555624414,87.57019004821781,86.19029006958014,87.14001693725582,240.63083384,0.357639752063229,0.259498456045051,0.276688437492938,0.421419575664065,0.06624309720325523,0.01718998144788697,0.17833538702811771,0.063779823600836
38,Cedonia,77.29189602131959,77.20877113342286,75.68214874267585,76.49822006225583,94.76274969090443,94.95656280517585,88.61071548461918,94.2260337829589,88.75194016648577,88.65202407836918,85.63881072998049,88.0887859344482,180.60929626,0.296113508490281,0.24189396147861,0.259323432682004,0.330073262630037,0.07205418067013306,0.01742947120339397,0.11468492036347142,0.03395975413975599
39,Central Forest Park,76.30262188388106,76.15673751831062,75.50197296142585,75.85741500854486,93.62156594416894,93.66987152099605,91.7540962219238,93.3754310607911,87.25592387430527,87.31979103088382,86.01804161071772,86.62299346923837,95.57613308,0.271689798831625,0.162403572878603,0.291591994641717,0.464277679077093,0.795477707006376,0.129188421763114,0.708852084523133,0.19258788024546802
40,Central Park Heights,77.89385373151657,77.86915931701651,76.80711784362799,77.19417648315428,95.20317462147752,95.25233192443844,93.34514312744145,94.5248481750488,89.3287430400621,89.36044139862068,88.24955711364751,88.77106437683108,283.42010553,0.214842223865603,0.146078968298264,0.163921659597031,0.266947068426634,0.12214414919973834,0.017842691298767005,0.24252609018619073,0.05210484456103101
41,Charles North,79.83592803344018,79.82184267044069,79.24134826660153,79.64149436950676,97.4060165819327,97.43235759735107,95.09423522949213,96.49955825805668,90.82377076604263,90.80311794281006,89.87176742553717,90.28292388916012,88.8304786,0.068868890595608,0.044094567068488,0.037819592391002,0.063484377956612,-0.14230720686608997,-0.0062749746774860005,-0.0781849771708008,-0.005384512638995989
277,Charles Village,79.08987023032415,79.12516441345214,77.07515678405761,77.77246246337893,96.70427330121014,96.91805324554448,94.6255722045899,96.09026260375977,90.60821905476263,90.7587348937988,88.31132431030275,89.0158638000488,168.54453992,0.202217134912615,0.15040674849055,0.137430687036111,0.20331851625894,-0.08627313325142641,-0.012976061454438997,0.005446528291487038,0.0011013813463250088
42,Cherry Hill,78.0290676694217,78.27129497528068,74.25978660583502,75.86931114196773,95.2766916016292,95.25959148406983,92.15349731445308,94.57489776611337,89.07498542621931,89.05529613494866,83.88357658386224,88.22535629272465,749.5690228,0.239592579940145,0.152797690727959,0.190980873455638,0.25409279823151,0.24989371597022572,0.03818318272767898,0.060520314506348406,0.014500218291364997
43,Cheswolde,75.41942723748629,75.36329288482658,74.03699760437013,74.85427398681644,93.38274306503739,93.38643798828116,87.1819744110107,92.89309692382807,87.30897232560284,87.49435348510735,83.77899703979486,86.53994712829598,547.37595404,0.496268380394006,0.367915838070106,0.54526440132431,0.668655749963424,0.48203568561897664,0.17734856325420395,0.3473672238246435,0.17238736956941803
44,Chinquapin Park,76.76112555770528,77.0089710235595,75.50510749816891,75.87108268737799,94.16749984075805,94.07945556640615,92.4613685607911,93.75925903320308,88.4242995218078,88.45085411071773,87.10570526123048,87.76881942749024,73.42640449,0.393642340410491,0.306629322794462,0.284963593090935,0.405676986726543,-0.07065772283640932,-0.02166572970352698,0.030572540300167525,0.012034646316052
46,Clifton Park,78.55839918560349,78.50598182678229,76.8019233703613,77.97401695251465,95.43469622763712,95.28856964111336,91.97431716918938,95.10471343994145,89.82465253686178,89.78242111206063,87.86636085510249,89.51705665588382,358.58420129,0.228862967731974,0.144266586890408,0.169965479305505,0.245252025885006,0.17813475018036684,0.025698892415097013,0.07161079101371062,0.016389058153031988
47,Coldspring,75.72949869894754,75.73154602050789,74.58093070983878,75.53434829711918,93.49750916961567,93.61203536987313,87.17809486389152,93.14419631958015,87.04483486410965,87.15318851470946,83.134089279174745,85.67639083862312,415.9194403,0.665491005448848,0.580406610405285,0.614073704747195,0.677174324509833,0.058006049101337914,0.033667094341910064,0.017555938345259856,0.011683319060984965
48,Coldstream Homestead Montebello,79.12945328445153,78.84144334793093,77.40765113830574,77.55623435974118,95.91751263419175,95.73006553649907,94.20163726806645,94.75464782714846,90.1108071043255,89.85980091094979,88.21841087341309,88.72354507446283,329.43121835,0.211483300257727,0.129428536057413,0.092169522173161,0.181513424694535,-0.287873254378187,-0.037259013884252,-0.14171272874344595,-0.029969875563192
49,Concerned Citizens Of Forest Park,76.12839695618837,76.20565071105949,75.49882469177251,76.05602035522466,93.53342048225413,93.51604919433586,92.3465957641601,93.47488479614265,87.5064824422301,87.48252601623537,86.63130187988288,87.27131729125976,51.12773142,0.233284184573735,0.138459307244205,0.280848903821518,0.422639046675207,1.0283858803812735,0.142389596577313,0.8116918103448282,0.189354862101472
50,Coppin Heights/Ash-Co-East,78.2286190808853,78.37633113861092,76.62509155273442,77.54100112915035,95.08795491883521,95.47961502075188,92.15287933349606,93.8439155578613,89.61564273787567,89.61994705200188,85.49721755981437,88.35768661499024,122.85544583,0.268283114411426,0.224024608847677,0.120746715165464,0.216610972182265,-0.4610113782295928,-0.103277893682213,-0.19260303557501984,-0.051672142229161
51,Cross Country,75.94384791682539,75.80877647399906,74.9477676391601,75.17941436767586,93.66697917368086,93.67185935974118,91.31501388549813,93.18514785766611,87.76143143919077,87.74444007873535,84.3042156219482,87.41841049194332,379.13831704,0.371125243246943,0.211334248191742,0.426402031376818,0.577821746032263,1.0176664928911405,0.21506778318507597,0.5569454154531499,0.20669650278531998
52,Cross Keys,76.05581945726392,75.87337608337398,75.14844665527346,75.58548278808595,94.17551916078264,94.21963081359863,89.9402671813964,93.21267547607414,87.34707354691632,87.22562618255611,84.31901626586918,86.7457656860351,178.05381992,0.285844180903741,0.187596219117914,0.333078831308191,0.413176171391844,0.775509297971691,0.145482612190277,0.4454594460713633,0.127331990488103
53,Curtis Bay,78.26412457613596,78.33110523223874,75.03827095031738,76.6505832672119,95.1202834488522,95.1285263061524,90.37978210449212,94.22094573974606,88.77318765425855,88.58029365539547,84.28997459411619,86.5737197875976,327.1102533,0.162781946649358,0.044670187308311,0.307219179210432,0.364633494857692,5.877499238810514,0.262548991902121,1.2400118831551648,0.20185154820833398
54,Curtis Bay Industrial Area,79.28730671522368,79.06415596008296,77.85309181213381,78.63938674926764,95.4385259730201,95.6427379608155,92.85421905517586,94.8943252563476,89.03329061195154,88.55491867065427,85.55733680725095,88.01535949707039,268.01898637,0.012155442096565,5.0724530752e-5,0.043050370381301,0.065826606953134,847.7090909087135,0.042999645850549,4.415402124430826,0.053671164856569
55,Cylburn,77.1738576942408,77.18671264648442,75.91559448242192,76.39932937622072,94.56197431901656,94.68359375,92.7253013610839,93.97966537475583,88.79882705156359,88.94113273620607,87.10110816955574,87.91130523681645,141.40202872,0.362396105541912,0.29521845148096,0.267424116623987,0.371179611777764,-0.09414836612529809,-0.02779433485697297,0.0242373085734945,0.008783506235852001
56,Darley Park,80.10282429237887,80.04227561950677,79.01811637878416,80.04404029846191,96.69759055623992,96.6690292358399,95.98536376953116,96.75114517211918,91.35168614970436,91.3339000701905,90.3232505798339,91.32523803710943,33.25761379,0.076391417763476,0.027571958352222,0.047801303536791,0.110347287766523,0.7336927223719941,0.020229345184568998,0.44449849207121106,0.033955870003047006
57,Dickeyville,74.42789158354341,74.32872409820561,73.45536079406739,74.01725654602046,91.0079205785562,90.37359371185295,87.12072906494143,90.67477874755855,85.03852263218738,84.46120510101315,82.85451812744144,84.15327720642098,136.40209014,0.600071390261933,0.308992998680911,0.70905569165205,0.783218215026019,1.2947306077451717,0.40006269297113894,0.30520839309493125,0.18314682476408595
58,Dolfield,77.57505598299818,77.5575956344604,75.93834304809573,76.79481658935549,95.26572959067309,95.37691173553463,93.67896957397465,94.816748046875,88.887476729247,89.31662483215334,86.6670246124268,87.3358207702637,108.83703698,0.225384129752513,0.140514504503277,0.201316691874117,0.320250439427178,0.43271111111110966,0.060802187370840005,0.42090944814452824,0.094866309674665
59,Dorchester,76.85310964080733,76.82368917465212,76.13436317443845,76.60951499938965,94.06220001026641,94.01395645141602,93.37833557128903,93.67349014282226,88.31919391316893,88.26807937622073,86.52417831420891,88.0798286437988,121.96874175,0.206163735366296,0.11069230566583,0.223504307278906,0.364843039149528,1.0191494425425123,0.112812001613076,0.7696761193296323,0.15867930378323197
60,Downtown,80.52284708904169,80.47454643249512,79.27351417541499,79.48838615417475,96.25970030772997,95.95324420928952,93.26668701171884,94.90031967163083,91.2630154204767,91.4031602859497,88.81039543151857,89.66319885253904,260.70373755,0.038394733049658,0.014166685628901,0.013311488838829,0.028041352841681,-0.06036675143883622,-8.551967900719999e-4,-0.26965626234687995,-0.010353380207976999
274,Downtown West,80.28670041884492,80.14766368865972,79.21216926574701,79.86213760375976,95.58279347665967,95.53761596679692,93.55509872436524,94.95252532958989,89.9760090343866,90.04920692443844,88.75308113098143,89.24612693786618,70.20647827,0.067803531697975,0.036042188864168,0.023189089475315,0.044867913369195,-0.35661261965227486,-0.012853099388852998,-0.338265835929384,-0.022935618328779994
61,Druid Heights,79.16236621307601,79.16898441314696,78.71126136779786,78.82529602050789,96.0152848991741,96.03234405517577,95.38763885498048,95.75191116333013,90.30768727359353,90.31451988220213,89.58341064453117,90.01684875488289,57.92978096,0.200351598835969,0.098221524334565,0.089900920813456,0.161061282311677,-0.08471262869803484,-0.008320603521108999,-0.1961068279592798,-0.03929031652429202
62,Druid Hill Park,77.17216284926965,77.12292327880857,75.10049133300788,75.7977077484131,94.53730174465349,94.29397048950187,87.76366958618168,92.12747344970703,88.71742565704213,88.62366218566892,83.56669998168938,86.16318817138665,623.81670303,0.593929226744875,0.530096522671793,0.474873636168049,0.54965146681892,-0.1041751532822919,-0.05522288650374396,-0.07455056584540631,-0.04427775992595506
63,Dunbar-Broadway,80.35229973473159,80.39732627868656,79.96935043334966,80.17011871337894,98.34404589112107,98.67471389770515,95.17035675048837,96.01225967407227,92.4963217361742,92.63633270263665,90.38774032592774,90.85138397216798,109.80170463,0.111551569668238,0.052909052436329,0.042414583305195,0.100654159744639,-0.1983492171545331,-0.010494469131133999,-0.09768943598022549,-0.010897409923599
64,Dundalk Marine Terminal,80.31713437296759,80.45025634765616,77.78595161437988,79.58363761901859,94.38101960299149,94.37748718261713,92.89918746948236,93.53789138793937,89.65482101664328,89.68215713500976,87.78225364685059,89.06843681335454,273.97545697,1.20896728931e-4,0,0,1.08265727401e-4,NaN,0,-0.1044776119394343,-1.2631001529999998e-5
65,East Arlington,77.51558279852122,77.456449317932055,76.89714736938475,76.98798713684084,94.74190461412147,94.64389877319331,92.46526184082038,93.16653289794914,89.19990957033403,89.24335975646977,87.51385421752929,87.52173347473142,82.78270442,0.246096245827536,0.182618068037285,0.17824108630357,0.287211808893692,-0.023967955530125103,-0.004376981733715007,0.16707106980806918,0.04111556306615602
66,East Baltimore Midway,80.00586810291247,80.0015300750733,79.55514183044426,79.78899269103998,97.0117306939413,97.17652206420898,94.99546127319331,95.56054992675789,90.95271711086039,90.95565967559817,89.47134323120119,90.00447540283201,191.88436911,0.127836206841031,0.069795000933863,0.035012784264728,0.100232499726281,-0.49834825136107175,-0.034782216669134995,-0.21593027356542444,-0.027603707114750006
67,Easterwood,78.2163312430535,78.2331192016601,77.26209259033202,78.09524078369144,95.65396602165794,95.76534881591797,93.58531112670889,95.36605758666985,90.30206675138365,90.66953964233389,87.91954841613776,89.55673446655274,49.43469426,0.123544382278089,0.073484632576837,0.047569762151189,0.093844530777346,-0.3526570048309202,-0.025914870425648003,-0.2403982354607666,-0.029699851500743002
68,Eastwood,80.49123521159477,80.48486242294314,80.16051254272466,80.52074050903323,95.55586652316234,95.27943553924558,94.6578720092774,95.46941146850583,90.78254145774027,90.93789272308352,89.5787895202637,91.05714416503903,17.95191684,0.100477810060174,0.009872905277942,0.003359817137821,0.023766575327376,-0.6596931659693436,-0.006513088140121,-0.7634644374400407,-0.076711234732798
268,Edgewood,77.29006453194617,77.35505580902102,75.43503875732415,76.22092857360849,94.78956972053476,94.88401870727535,92.85244064331062,94.15783615112312,89.39042251358677,89.28327274322504,87.0471138000488,88.24426994323724,66.46189977,0.155661166705713,0.105302497852449,0.126257386272782,0.238272142084184,0.198997068898548,0.020954888420332995,0.5307102415251206,0.08261097537847101
69,Edmondson Village,77.15285252167757,77.54292373657226,74.37897796630855,75.42318725585942,94.8197387377368,94.98320465087895,90.72802124023443,93.67490463256831,88.97966861606601,89.27623805999755,84.40511131286618,87.82442054748536,118.93114266,0.101291759835745,0.062046450154197,0.075865952901472,0.163587584475607,0.2227283384130914,0.013819502747274996,0.6150137458454774,0.06229582463986201
70,Ednor Gardens-Lakeside,77.4998021431017,77.50968666076652,76.61475067138664,76.7431396484375,95.0477787807221,94.98586196899419,93.7186851501464,94.1313041687012,88.84376477790212,88.7128797531128,87.7604354858399,88.21628570556643,326.84210314,0.295750766489546,0.188645669315158,0.142716798939998,0.248401602708087,-0.2434663384635119,-0.04592887037516,-0.1600981946504361,-0.04734916378145901
71,Ellwood Park/Monument,80.34739351012826,80.31404476165766,79.61174545288083,79.91212882995609,98.33038349515328,98.32758026123048,96.49716186523443,97.85456390380855,91.89730546973516,91.89264411926277,90.85473480224606,91.59059219360361,89.24435216,0.060390621105283,0.027679150072286,0.043327258728321,0.070037056936959,0.5653392035221056,0.015648108656035,0.15973400596193105,0.009646435831675994
72,Evergreen,75.00663737266704,74.98905048370364,74.61246147155762,74.93356437683107,93.36781337680434,93.74711227416987,87.39763259887688,93.73575515747072,87.12038644723059,87.51387825012199,83.80660362243657,87.55189437866215,36.83499499,0.634619514159173,0.535391222654677,0.583163333780701,0.696362904308147,0.08922841672515913,0.047772111126023975,0.09729198168571879,0.06174339014897401
73,Evergreen Lawn,78.04119526692978,78.04968872070317,77.81078758239752,78.06306114196772,95.78489780424788,95.78525295257575,95.21935577392586,95.74939117431644,90.66028874306105,90.765041732788,88.8651313781738,90.44260330200188,34.17785144,0.119484576337368,0.06358193414031,0.054948153932926,0.123128986073149,-0.135789832821558,-0.008633780207384006,0.030501089324624638,0.003644409735780993
269,Evesham Park,75.61674994234512,75.62816123962406,75.09240264892586,75.50743522644049,93.98912855574652,93.98207893371585,93.02559890747071,93.74672775268562,87.76184235553177,87.74561424255367,86.93891563415522,87.51262512207038,46.99480772,0.539081402932946,0.425245639504303,0.412048433587915,0.593211512971028,-0.03103431214902433,-0.01319720591638801,0.10041175552259776,0.05413011003808199
74,Fairfield Area,79.52507941840622,79.51974525451652,76.8606796264649,78.15893058776858,95.35653676835467,95.36757507324212,88.96854362487801,94.6188774108887,89.39145257594392,89.41200847625731,83.47106742858878,88.2349933624268,1538.74552709,0.028350886413973,0.014673490853786,0.038087754051687,0.065683175836441,1.5956845873427417,0.023414263197901006,1.316794433773627,0.037332289422467996
75,Fairmont,74.96027383805067,74.75244102478023,74.02044944763176,74.75367698669426,91.07775725289741,90.99323806762698,87.31431159973141,90.81429824829111,85.15178962326448,84.96623888015748,82.52173881530763,84.77561149597166,106.02293253,0.655977077417339,0.598234644061158,0.673831139461254,0.754873846526874,0.12636596049821489,0.07559649540009594,0.15076253807359163,0.09889676910953493
76,Fallstaff,76.70599796508665,76.6877822875976,75.66173477172859,75.92554397583015,94.66989744265338,94.67079467773442,93.65153121948237,94.40598297119145,88.53707227966154,88.46816444396978,87.4968803405762,88.03678970336918,189.14299209,0.155861940995757,0.082150412862439,0.190243405242876,0.326833641069065,1.3157936596306448,0.108092992380437,1.0969432241188521,0.17097170007330798
77,Federal Hill,80.47878065416248,80.46992702484121,79.84129447937012,79.94659500122071,95.26187527819972,95.26764755249025,93.4101890563964,94.78793640136712,90.49655382809328,90.39751472473142,89.54415168762199,89.93798751831062,95.30517579,0.177744236888581,0.083156335986349,0.071237217938843,0.11873734112381,-0.14333385311087607,-0.011919118047506005,-0.3319764218389791,-0.059006895764770986
78,Fells Point,80.42862759221597,80.42739448547363,79.4867347717286,79.8490776062012,94.90664239999032,95.12015438079834,91.80206527709967,94.17925262451163,90.01337828318046,89.98850402832028,87.65020484924324,89.64560012817381,184.35755108,0.065140623198471,0.017237033680389,0.032544838810877,0.064825565026666,0.8880765341837247,0.015307805130487996,-0.004836585165067763,-3.1505817180499385e-4
79,Forest Park,76.55501423335377,76.4123207092286,75.8470947265625,76.28451194763176,93.83715916949143,93.89210433959965,91.55309448242193,93.18510665893562,87.69939346020246,87.57168693542474,86.7105064392089,87.32079696655273,99.25092614,0.29513414169487,0.196825823739332,0.296762818357726,0.464877612668813,0.5077433068475122,0.099936994618394,0.5751400702038583,0.169743470973943
80,Forest Park Golf Course,76.38360500299132,76.48692131042475,75.04296760559083,76.25993690490728,93.5613578762519,93.52821655273442,91.97264862060548,93.6808647155762,87.53076167543296,87.77960662841798,86.3314643859863,87.53431282043451,65.92456877,0.158171777347045,0.083916634486689,0.188835859617814,0.3242767003213,1.2502792297725842,0.10491922513112499,1.0501552537391288,0.16610492297425503
276,Four By Four,78.99722000832412,78.97847461700441,78.22439537048348,78.75001564025882,95.56644102732591,95.53833179473875,95.00476531982414,95.32487945556645,89.78380342081739,89.87530708312988,89.10876693725582,89.54565887451164,45.31841749,0.266507466592519,0.137201022805956,0.243565209331741,0.317582339695884,0.7752433936022206,0.106364186525785,0.19164518636716762,0.051074873103365004
81,Frankford,77.2559000050359,77.25403308868412,74.73501739501953,75.4841064453125,94.7019710803103,94.68112182617193,90.39366607666011,93.62028884887687,88.5997887325766,88.52046279907226,85.55954437255856,87.19918518066405,1359.88044741,0.361077887631365,0.290025891290028,0.282619862640199,0.397514916029624,-0.025535749987310254,-0.007406028649828977,0.10091182441905346,0.03643702839825902
82,Franklin Square,78.76435380153043,78.76410217285154,77.68970108032227,78.36508560180668,95.35245166959905,95.41552352905273,93.01690597534179,94.02673492431644,90.61037421691562,90.80630912780762,88.55962905883784,89.19475555419913,110.15357466,0.213539551135178,0.11685251552356,0.11737539075386,0.186641772120652,0.004474659599386805,5.228752302999934e-4,-0.12596157888099507,-0.026897779014526002
83,Franklintown,74.9576582887332,75.04369544982912,73.70740432739265,73.93904762268073,92.41647686846318,93.03563766479495,87.19261398315427,89.87789230346678,85.91259909890528,86.36031723022467,81.55269660949699,82.0428276062012,381.02612134,0.733447240887882,0.610781259223366,0.759927503939087,0.819954060745939,0.24418929438890566,0.14914624471572102,0.1179455249614618,0.08650681985805697
84,Franklintown Road,76.9399140400296,76.93259630203247,76.02920684814453,76.43445816040034,94.32757400496678,94.29451980590812,92.08379592895514,94.31925277709966,89.32877585468353,89.37287654876708,87.68244285583502,89.03384704589845,78.65419945,0.369563851181498,0.319482151835093,0.234351432880845,0.342782176973353,-0.2664647100479963,-0.08513071895424798,-0.07246832752317034,-0.02678167420814498
85,Garwyn Oaks,76.16176801974842,76.19791564941403,75.21625289916986,75.71407432556157,93.2700387977155,93.35516815185548,91.32574615478511,92.94241867065429,87.56280798711174,87.60025997161861,86.5676429748536,87.10415000915523,84.06818527,0.28240506626839,0.183411146260863,0.308295014876577,0.481113214869521,0.6808957424980787,0.12488386861571402,0.7036281297173481,0.198708148601131
86,Gay Street,79.9164220499973,79.91951713562011,79.68869438171379,79.82652130126952,96.69169190438714,96.8435573577881,95.12730407714847,96.09942932128904,90.8618943179302,90.89863204956063,90.03751678466799,90.39370727539057,70.13748312,0.274952514192882,0.171614940321177,0.098925534501655,0.194647759268983,-0.42356105874863764,-0.07268940581952199,-0.2920677236199572,-0.08030475492389902
87,Glen,76.71930479973969,76.62709054946895,74.70027313232414,75.62895088195796,94.26163446506774,94.29323234558099,92.14341735839847,93.28786315917962,88.34234458068718,88.317578792572,85.86743621826164,87.21279792785643,478.2346183,0.290343703421943,0.168740994478336,0.318906065561231,0.470913586270055,0.889914579128394,0.15016507108289504,0.6219176814235857,0.18056988284811198
88,Glen Oaks,76.86830256543311,76.80033721923827,75.65991172790523,75.86427803039547,93.86675708771189,93.75719738006597,91.96523284912107,93.61341552734385,88.32527966048642,88.18822507858269,87.14895362853999,87.62738075256344,172.32365102,0.401859573778346,0.309499117118435,0.297273610089091,0.392571745781748,-0.039500943147006466,-0.012225507029343996,-0.023112123245621344,-0.009287827996597997
89,Glenham-Belhar,77.47401903486684,77.479920578003,75.54787864685059,75.8303062438964,94.17337096664968,93.91177673339845,92.58979187011712,93.56940155029298,88.46680815559989,88.31065483093262,86.94400367736824,87.57922973632807,479.64119598,0.412016654238003,0.332394698637966,0.339625655854674,0.478322846701749,0.021754129191403734,0.007230957216708023,0.16093085505578617,0.06630619246374603
90,Graceland Park,80.10519294557949,80.16084384918216,79.31230964660642,79.43875541687012,95.04567063374061,95.08136749267577,93.60529937744144,94.19643249511712,89.36735004097312,89.33890647888185,88.46204643249513,89.08146247863776,200.02393823,0.347228092028679,0.199886063967297,0.103927703756429,0.196214654497013,-0.4800652847242396,-0.095958360210868,-0.4349113478963366,-0.151013437531666
91,Greektown,80.623514043028507,80.57210845947269,79.49630661010735,79.87838706970214,96.09362813702315,96.18989658355706,93.5976020812988,94.56490020751951,90.77465545604717,90.9134979248046,89.00475730896002,89.23093833923349,143.64406819,0.10124639272298,0.040583909952729,0.052092779939324,0.087705229755798,0.2835820895522439,0.011508869986594998,-0.13374464613501774,-0.013541162967181997
92,Greenmount Cemetery,79.45138453432995,79.4422744750976,78.98687744140616,79.37311897277834,95.77039159726753,95.70133972167963,94.88670349121097,95.40810775756833,89.63686545171502,89.30295543670647,88.39640655517586,89.00836906433108,68.4133596,0.572156344165276,0.287183767261376,0.047894672187416,0.204694082536654,-0.8332263949172817,-0.23928909507396,-0.6422409982444851,-0.36746226162862206
93,Greenmount West,80.10026206693198,80.0499076843262,79.78678512573237,79.95756759643561,97.35832229759107,97.22688064575188,96.93401260375977,97.18630676269538,91.18923839363731,91.19579505920402,90.5526313781738,90.81639938354486,64.08180302,0.161742980903119,0.110650821385729,0.078952545157894,0.124031366559051,-0.28647122389932145,-0.031698276227835,-0.23315765626117987,-0.037711614344068
94,Greenspring,76.95091267473629,77.03945550918581,75.60659027099607,76.14370841979974,94.53220774971061,94.51853446960445,93.34394836425787,94.0093559265137,88.6869027905708,88.73166894912725,87.29910926818843,87.86598663330085,111.26777944,0.229728288877437,0.159423702308389,0.150056421374371,0.261433102909033,-0.05875714086665702,-0.009367280934018007,0.13801005608199576,0.031704814031596
95,Grove Park,76.06618709713888,76.17536277771002,74.95749053955086,75.57757263183596,93.4876904117632,93.49913368225094,87.67112693786618,93.20891265869145,87.77056456645467,87.74900798797616,83.34546279907227,87.69521446228023,219.71391841,0.517480912681494,0.372842517107435,0.534160309851835,0.659999932503957,0.4326700559687407,0.16131779274440006,0.27540923023412567,0.14251901982246307
96,Guilford,76.19496839766623,76.17652578353885,74.64780311584478,75.04105529785153,93.68161813289822,93.67404632568358,88.24582862853998,93.3509658813476,87.62570379983025,87.67870750427252,83.60567054748536,86.57969703674324,353.74396018,0.66420772759511,0.552895140468379,0.523823898316336,0.671279885123733,-0.05258002833487658,-0.02907124215204293,0.010647508655506146,0.007072157528623002
