nsa_name,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,OBJECTID,NBRDESC,ACRES,COLOR_2,09-63_mean,09-127_mean,1718-63_mean,17-127_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63
Parklane,77.03752694282608,77.02050151824943,75.68387565612801,76.09567413330086,94.435698320448,94.49036140441892,92.94337997436523,93.45942840576164,88.76101577005153,88.80823936462406,86.80078315734872,87.66991500854486,184,PARKLANE,79.26942266,1,0.293968345036607,0.231734163164,0.314549532257087,0.211962634446622,-0.08531987017980401,-0.019771528717378,0.07001157630736415,0.02058118722047997
Parkside,77.99853613887174,78.03531723022456,77.21859359741217,77.77470092773441,94.38439929857847,94.53105888366704,90.71150054931644,93.42134704589847,89.00936475271527,89.00434274673461,88.22887878417961,88.77961997985848,185,PARKSIDE,75.19961886,5,0.18569808529871,0.130551401101159,0.217639137390778,0.127176166538866,-0.025853683176312214,-0.0033752345622930224,0.17200528503397502,0.03194105209206802
Parkview/Woodbrook,78.10287819002181,78.23709831237801,76.89326438903811,77.25501670837406,95.6572535694398,95.89738388061524,93.6472602844238,94.59490661621096,89.8954781751547,89.98564758300788,88.33878669738776,89.33569984436036,186,PARKVIEW/WOODBROOK,63.07015008,5,0.200873122864219,0.145158635608364,0.200153499737583,0.12688418106197,-0.1258929892100821,-0.01827445454639401,-0.0035824759249768533,-7.19623126635982e-4
Patterson Park,79.13233213680898,79.14296054840091,78.32236251831063,79.00077171325677,95.15073788135574,95.10577430725104,93.02219314575188,94.95172195434571,90.76009833926193,90.71689414978022,89.1189670562744,89.91022644042962,187,PATTERSON PARK,144.56962983,5,0.267311124941014,0.17569124817912601,0.277791455449225,0.154277568646181,-0.1218824486414525,-0.021413679532945012,0.039206488358925,0.010480330508211011
Patterson Park Neighborhood,80.46641489051025,80.47843713760369,78.5040798187256,79.36169662475582,96.99495936870566,97.01465396881102,94.67087707519538,95.67570724487312,91.48670191712728,91.6454208374024,89.48003616333014,90.9208793640137,8,PATTERSON PARK NEIGHBORHOOD,108.11266069,2,0.02243725320279,0.004252857531559,0.038627326549476,0.018109491556394,3.2581937960558665,0.013856634024834998,0.7215710943027919,0.016190073346686002
Patterson Place,80.63934556461246,80.75712766647335,80.04161643981925,80.33846702575676,98.60063937561085,98.68610534667961,95.87806167602534,97.35772781372071,92.2304340798198,92.57584953308108,90.31495590209965,91.37598114013664,188,PATTERSON PLACE,24.3247487,4,0.06310709205446,0.015413533834586,0.070798046496314,0.037731155457189,1.4479237442957507,0.022317621622603,0.12187147579572954,0.007690954441853998
Pen Lucy,76.79791299644009,76.80765686035153,76.26043472290034,76.37884330749512,94.07442263226756,93.98512420654299,91.83348617553716,93.94409027099606,88.25234255524458,88.2568492889405,87.59366645812989,87.92816581726069,189,PEN LUCY,109.80894237,1,0.359225093081574,0.271230927844334,0.379509387694903,0.265208762658943,-0.02220309178327654,-0.006022165185391004,0.05646680870571242,0.02028429461332898
Penn North,78.82603731463598,78.87240505218506,78.3385089874268,78.527940750122,95.90300887243332,95.8818794250488,95.23079528808597,95.62536239624023,90.38887883395516,90.43173198699954,89.73877105712894,90.2830268859863,190,PENN NORTH,86.52870661,1,0.144391854642677,0.09261359254361,0.14776762347047,0.090374820425754,-0.024173256391083274,-0.0022387721178560027,0.023379219251300112,0.003375768827793002
Penn-Fallsway,80.08545558876477,80.00864028930668,79.7631507873536,79.8759906768799,98.29181154699754,98.31858520507818,97.34978332519538,97.63719253540035,91.21473266960814,91.20775470733642,90.64694900512688,90.90273818969726,191,PENN-FALLSWAY,86.05618834,3,0.02811965934713,0.012112421191711,0.02300645214658,0.01231181239143,0.01646171286178946,1.9939119971900017e-4,-0.1818374517780876,-0.005113207200550002
Penrose/Fayette Street Outreach,78.68751434035045,78.82110919952393,76.84985466003417,77.19657287597653,95.79773392470561,95.84559879302984,92.45391845703116,94.24725112915034,90.62448203141221,90.60675277709967,87.62089538574212,87.99794616699211,192,PENROSE/FAYETTE STREET OUTREACH,225.87384122,5,0.139037825203964,0.087956073391925,0.119350590463629,0.059918161981288,-0.3187717496858049,-0.028037911410637002,-0.1415962505991046,-0.019687234740334986
Perkins Homes,80.07314901954194,79.96150121688842,79.71011085510249,79.87244758605951,95.64977912160765,95.72327289581295,94.92356948852535,95.22812423706063,90.09681022566616,90.12390022277835,89.75327301025395,90.1772079467774,193,PERKINS HOMES,23.72053979,1,0.211529443639736,0.110219563790211,0.14127572417828901,0.089392222914119,-0.1889622872735571,-0.020827340876092004,-0.332122650410308,-0.07025371946144698
Perring Loch,77.48200482177019,77.56262016296378,76.32942199707038,77.0451606750488,94.28647036494567,94.3743217468262,91.47807159423836,93.79546585083014,89.01539314100211,89.10072288513176,87.53961715698236,88.46193656921378,194,PERRING LOCH,139.96547381,3,0.309041649446664,0.228980116636819,0.324425704629203,0.252933464896331,0.10460885692317101,0.02395334825951201,0.04977987662855149,0.015384055182538992
Pimlico Good Neighbors,77.91992709567167,78.0375462532044,76.08269653320309,76.51866149902347,95.09385696680579,95.06187362670899,93.34877548217773,93.81011886596679,89.40378260415002,89.45426292419435,87.88175544738776,88.34241218566892,195,PIMLICO GOOD NEIGHBORS,189.24971033,1,0.064183757563726,0.03378257479485,0.123068937355451,0.067065123305435,0.9851986923050866,0.033282548510585,0.9174467501884692,0.058885179791725
Pleasant View Gardens,80.08091806234597,80.04209365844726,79.72066459655761,80.0613609313964,98.2873696399985,98.46141433715822,96.38826675415034,97.62413940429693,91.76453446031101,91.82437095642098,90.59683761596679,91.08940277099606,196,PLEASANT VIEW GARDENS,29.43996947,5,0.150668368375092,0.04180660979378,0.11494506490955,0.032867354803609,-0.21382396310692922,-0.008939254990171001,-0.23709889375458096,-0.035723303465542006
Poppleton,79.00398139254474,79.11645431518554,77.57770919799812,78.31917648315428,95.38100800706695,95.17889175415034,93.14062576293938,94.77951812744145,89.8841710667203,89.67309341430669,88.48557090759272,89.19365005493168,197,POPPLETON,116.57367115,5,0.238848911711452,0.138670392530181,0.173377909572824,0.11806139155723,-0.1486186099059722,-0.020609000972951014,-0.27411053150504633,-0.065471002138628
Port Covington,80.2084876408295,80.17994289398197,78.04889564514153,79.93367576599118,95.08462054106364,95.01265830993657,92.52659301757808,94.55633773803717,89.62350655678861,89.64899902343751,86.79323005676275,88.91387634277346,198,PORT COVINGTON,212.43713477,5,0.127522924037982,0.04768176629989,0.094953147952446,0.05817603937993,0.22008985602666759,0.01049427308004,-0.2554033036117903,-0.03256977608553599
Pulaski Industrial Area,78.86952044550188,79.2222303390503,75.55296325683597,76.9313285827637,95.45807374299767,95.27497062683108,90.15187072753903,94.05779190063477,89.86697046688883,89.77649021148687,85.31581268310549,88.65992736816403,199,PULASKI INDUSTRIAL AREA,1259.33213482,1,0.268753506057407,0.201068393096114,0.23458951322199,0.15762706690539,-0.2160524860312497,-0.043441326190723994,-0.12712017542245346,-0.03416399283541699
Purnell,73.93822937094643,73.95218830108635,73.59599609375,74.00285072326652,91.22222105855528,91.25420112609872,88.8051322937012,91.30199508666986,84.53632442557293,84.74666938781738,82.9514484405518,84.35749931335454,200,PURNELL,24.80398332,3,0.372590835708449,0.205219939011022,0.528119876736753,0.458717933080541,1.2352503138396511,0.253497994069519,0.4174258358571249,0.155529041028304
Radnor-Winston,76.30688404072694,76.11337242126464,75.51414718627927,75.66798667907715,93.9997805403681,93.99095726013175,92.9513725280762,93.75555114746096,87.83181900136819,87.65979728698724,87.21379356384273,87.43883132934573,201,RADNOR-WINSTON,50.29626238,2,0.445306435288453,0.328711664881543,0.530868347537167,0.396728370926165,0.20691905189653967,0.06801670604462196,0.19214164779202042,0.08556191224871407
Ramblewood,77.64410660055884,77.77881822586065,76.3612686157226,76.62003097534178,94.58345801355925,94.59505424499511,93.83057403564452,94.35813064575188,89.03184895864275,89.09755487442024,88.18257141113288,88.3662250518799,202,RAMBLEWOOD,99.74638126,3,0.305600229966521,0.225027692627937,0.26559809730779,0.17917672520692501,-0.203756999352175,-0.045850967421011996,-0.13089693245032336,-0.04000213265873098
Reisterstown Station,76.87507058937199,76.67473087310793,75.53126525878903,75.74971466064451,94.73392300661949,94.76288757324212,92.98972854614264,93.4640975952149,88.72946491211535,88.50382881164546,86.25134658813477,86.8886772155762,203,REISTERSTOWN STATION,290.10152824,4,0.107496255450684,0.057602159314172,0.206679049704114,0.13617548170854,1.3640690441102334,0.07857332239436798,0.9226627833462723,0.09918279425342999
Remington,78.83126076225363,78.94805450439452,75.57153358459479,77.11188888549812,96.70147803174939,96.88413467407227,93.81541290283202,94.62034683227535,90.34414486715383,90.31506919860838,88.21789932250977,88.9278427124024,204,REMINGTON,157.0635142,3,0.21092049623168,0.162756185191422,0.210188603779101,0.161137231329835,-0.0099471111324149,-0.0016189538615869747,-0.0034699920854304187,-7.31892452578986e-4
Reservoir Hill,78.9016548984486,78.8922336578369,78.13422851562501,78.37974205017099,96.07265501020048,96.0670436859131,94.49642105102535,95.80940399169914,90.37435700093177,90.33565139770513,89.56183280944819,89.84099884033202,205,RESERVOIR HILL,194.94724872,5,0.239142369894191,0.166475842700191,0.195776343764064,0.129775553220643,-0.22045414448294548,-0.03670028947954801,-0.1813397857908424,-0.043366026130126994
Richnor Springs,76.91775229323163,76.92176017761224,76.72839050292961,76.8815673828125,94.34138163520942,94.33376846313476,94.05874633789057,94.38710021972653,88.38316916986795,88.35695877075187,88.1696968078613,88.34365501403809,206,RICHNOR SPRINGS,21.37667553,3,0.18908068584122,0.136196404192794,0.207423535337977,0.117660037717155,-0.13610026333294148,-0.018536366475639,0.09701069897832056,0.01834284949675699
Ridgely's Delight,79.76108016927813,79.72645044326782,79.39578170776369,79.58901062011711,96.03556892388285,95.99992065429693,95.3815345764161,95.88156356811524,90.91204432254983,90.99997234344482,90.0377845764161,90.67225875854486,207,RIDGELY'S DELIGHT,31.39272808,2,0.369297872675453,0.208969090021572,0.260656346468389,0.179541402212767,-0.1408231610032238,-0.029427687808805003,-0.29418400225267627,-0.10864152620706402
Riverside,80.55481325384534,80.48087387084956,78.58186988830573,79.92674064636225,95.22483513712595,95.24204940795899,93.08134078979487,94.85905914306645,90.29357520539685,90.29570922851558,87.902430343628,89.76640853881833,208,RIVERSIDE,188.93247085,3,0.157831115669557,0.07380889149953,0.089426594281155,0.035810953057585,-0.5148151891996232,-0.037997938441945,-0.43340326841265614,-0.06840452138840199
Rognel Heights,76.83188573280933,76.89723491668694,74.76282310485848,76.10705528259273,94.17174250805817,94.14210166931156,90.66067504882807,93.49441299438476,88.38542140657634,88.21082859039302,84.50435562133785,87.59198760986337,209,ROGNEL HEIGHTS,108.74961037,1,0.207746398847267,0.097486806758213,0.334669164873467,0.211758208491176,1.1721729896885347,0.11427140173296299,0.6109504989278408,0.12692276602619998
Roland Park,75.63719703101503,75.41878757476803,74.61465187072749,74.82775230407714,93.26334519069482,93.67333049774174,87.17639541625977,90.58298110961918,86.8409750183244,86.94846858978266,83.53048973083503,84.50124168396002,210,ROLAND PARK,612.79569934,4,0.598844540103082,0.498810900029284,0.685670399988848,0.583483683154107,0.16974926393920436,0.08467278312482301,0.14498898139877894,0.08682585988576608
Rosebank,76.33246338850928,76.23351993560792,75.3694469451905,75.39476699829109,94.11855059347704,93.9296226501464,92.97268600463869,93.91755142211917,88.06736675570843,88.06321010589602,87.121886062622,87.65010185241704,211,ROSEBANK,42.3293164,3,0.208339172272048,0.139071842301943,0.316221511244151,0.219587819572264,0.5789524028560029,0.080515977270321,0.5178207141537017,0.10788233897210298
Rosemont,76.80420075129355,76.69002504348752,74.48350944519049,76.33214454650883,94.38632113013679,94.46201496124269,89.04217262268074,94.0655921936036,88.28466644573751,88.35245609283446,83.01230583190916,88.11697273254393,212,ROSEMONT,111.47135984,4,0.352947697984018,0.304277643260694,0.381445175153275,0.267367859791175,-0.12130297538125748,-0.03690978346951901,0.08074136007128002,0.02849747716925699
Rosemont East,77.43444197376093,77.39692230224605,76.36413879394539,76.9351806640625,93.98660058405733,93.88748321533203,92.8121688842774,93.7852210998536,88.10657281874853,88.09267921447749,87.42117767333991,88.04678039550788,213,ROSEMONT EAST,161.33619216,2,0.414399769569367,0.318205705303122,0.449341726783383,0.320331318074287,0.00667999578807101,0.0021256127711650197,0.08431944170800752,0.034941957214015995
Rosemont Homeowners/Tenants,78.24737557611854,78.10813770294182,77.44673500061036,77.99034194946285,96.05623194812665,96.01418914794914,94.53990631103511,95.85001220703117,91.0065715936729,91.04191436767586,89.9640869140625,90.54861450195307,214,ROSEMONT HOMEOWNERS/TENANTS,40.33445041,1,0.089360346116606,0.045942567194911,0.089528368481426,0.035096620488838,-0.23607620053226788,-0.010845946706073,0.0018802788051060775,1.6802236481999744e-4
Sabina-Mattfeldt,74.97393946177607,74.95491304397589,73.90808677673348,74.58561363220214,95.09737663240271,95.20712490081785,92.8838272094726,95.27941665649418,86.82003610721434,86.68921785354617,84.32648696899417,86.33127899169915,215,SABINA-MATTFELDT,75.6123276,2,0.231259806485356,0.042184231171548,0.475843037110697,0.347576654447458,7.239492454751386,0.30539242327591,1.0576123639575417,0.24458323062534099
Saint Agnes,78.38267590758913,78.29847755432132,77.45672569274906,78.10296211242681,95.13954974629277,95.04814071655274,92.83082504272465,94.94153213500977,89.75873858103444,89.69846496582038,88.26279220581063,89.66104278564453,216,SAINT AGNES,53.31138051,3,0.37558530908956,0.306331074001613,0.345309524485072,0.250198193807674,-0.18324252731096896,-0.05613288019393903,-0.08060960818163575,-0.030275784604487987
Saint Helena,79.11967432248528,78.99108314514162,78.52769012451165,78.61640472412105,94.93246731015086,95.3173040390015,92.64974288940428,94.6762260437012,89.31507296024805,89.32724380493168,88.25777626037595,89.29590187072748,217,SAINT HELENA,36.29184877,5,0.314333978148925,0.131126883361033,0.162594708579555,0.078287521761518,-0.40296360475549353,-0.05283936159951501,-0.4827326350875089,-0.15173926956937
Saint Josephs,78.14727228522915,77.9948240280151,77.56726531982414,78.00168876647953,94.77880535381271,94.93872032165523,93.0103897094726,94.1594154357911,89.52803683857206,89.5436221122742,87.94037437438965,89.1100749969482,218,SAINT JOSEPHS,89.43852529,4,0.261471629392795,0.224615954304158,0.347713791669403,0.224340721549993,-0.0012253481949564583,-2.7523275416502235e-4,0.3298337279531424,0.08624216227660803
Saint Paul,78.75181478862004,78.80910491943357,77.25644149780274,78.24465827941893,95.60872979430499,95.66988277435304,94.71568756103511,95.43106231689453,89.70708188095024,89.76249637603763,88.18874092102047,89.05464897155761,219,SAINT PAUL,66.35723377,2,0.391195357430198,0.277395780565571,0.345171273563021,0.277993365211072,0.002154267250506043,5.975846455009703e-4,-0.11764987235409405,-0.04602408386717699
Sandtown-Winchester,78.44986382271098,78.4918455123902,77.77099304199211,77.99172897338869,95.53133134287543,95.46588897705087,93.96549301147466,94.89164047241216,90.64973967458096,90.64716186523444,88.99493141174324,89.61158370971678,220,SANDTOWN-WINCHESTER,260.17288551,5,0.193071023528842,0.118442215304055,0.173407795091311,0.115040885223486,-0.028717210935622843,-0.003401330080569004,-0.1018445340897756,-0.019663228437531016
Seton Business Park,76.5515928108874,76.50730953216555,75.08526153564452,75.40271492004392,94.58885975148415,94.81324958801275,87.78194465637199,93.40065841674812,88.46318158362398,88.47815170288082,83.43945770263664,87.13398132324212,222,SETON BUSINESS PARK,250.26350463,3,0.203141557742542,0.043358632370587,0.333967732060696,0.253561337634398,4.848001280741623,0.21020270526381096,0.6440148228259664,0.13082617431815402
Seton Hill,79.45831416652479,79.55529289245608,78.64132995605462,78.79190101623536,95.91956057924307,95.85761337280275,94.68165054321284,95.58717803955085,91.44730775290392,91.30102691650394,89.28234748840333,90.03864974975582,223,SETON HILL,47.71423064,4,0.342361100320607,0.236011622667309,0.273343179707518,0.201542971590973,-0.14604641367567017,-0.03446865107633598,-0.20159393268819562,-0.06901792061308903
Sharp-Leadenhall,80.12033092099438,79.98604621887209,79.74682235717773,79.86257705688476,95.66887232313493,95.74258995056147,94.14382858276369,95.51094665527347,90.13716173679276,90.27029819488533,88.96642875671378,89.74338531494145,224,SHARP-LEADENHALL,44.20201332,5,0.154123587400817,0.088035473643597,0.119075274834777,0.074878259416652,-0.14945355187399456,-0.013157214226945005,-0.2274039500189716,-0.03504831256603999
Shipley Hill,78.46356274380975,78.59645080566403,76.8238685607911,78.19069480896002,95.61688727650453,95.74675102233877,92.7179336547851,94.52536315917962,90.1115214927143,90.37729301452629,87.57274436950675,89.11067581176763,225,SHIPLEY HILL,116.70390651,4,0.280299051169095,0.203795323619112,0.251613729625377,0.145999643172471,-0.2835966960393046,-0.05779568044664102,-0.10233827558129376,-0.028685321543718
South Baltimore,80.26158504430514,80.28475246429448,79.88678474426277,80.04933090209965,95.45444975903314,95.58324699401858,93.56648330688478,95.14784164428715,90.12700319435476,90.14113845825187,89.54602966308596,89.81013412475582,221,SOUTH BALTIMORE,83.07626889,2,0.083679954299588,0.035876013829135,0.050013281464217,0.027119893062791,-0.24406615539971538,-0.008756120766344001,-0.40232661594004665,-0.033666672835370996
South Clifton Park,79.83303205361037,79.64773769378661,78.2321613311768,78.4329914093018,96.67117776909616,96.78923683166498,94.90860061645515,95.08571395874023,91.0746460998221,90.86055412292474,89.39748764038083,89.44722137451164,226,SOUTH CLIFTON PARK,60.40002725,3,0.075048501567603,0.022629971922299,0.105979221666981,0.050864487082783,1.247660194074851,0.028234515160484003,0.41214307352313884,0.030930720099378
Spring Garden Industrial Area,80.33802811407874,80.34950485229496,78.8820610046387,80.15771446228023,95.14680689338566,95.28394680023189,93.81587295532228,94.83610458374024,89.73914508300993,89.75462226867671,87.04888877868656,89.14918975830085,227,SPRING GARDEN INDUSTRIAL AREA,172.94272154,1,0.141884900558519,0.059643451268243,0.095133528775598,0.047952641094532,-0.1960116312037721,-0.011690810173711,-0.32950209359056404,-0.04675137178292099
Stadium Area,80.0317198625668,79.98267221450797,79.56960945129393,79.7126136779786,96.0704505684235,96.04793434143065,93.43383712768562,94.87344436645515,90.49235779789046,90.50480480194088,88.87445602416986,89.48387451171884,228,STADIUM AREA,105.06523169,3,0.094410382130539,0.04487128209713,0.074406629656449,0.045765633006,0.019931476594184625,8.943509088700022e-4,-0.21188085486648373,-0.020003752474090003
Stonewood-Pentwood-Winston,77.53307199616427,77.48395805358888,76.73178939819331,77.2929332733155,94.23720522764714,94.23826980590823,91.79066009521489,93.97862854003904,89.18008629739786,89.20243225097653,88.04262275695797,88.95060844421377,229,STONEWOOD-PENTWOOD-WINSTON,59.69286321,1,0.371062046576341,0.292932388114089,0.358906245574492,0.283770629387309,-0.03127601828450509,-0.00916175872677999,-0.03275948352575071,-0.012155801001848987
Taylor Heights,76.85232837752105,76.90529613494876,75.62595710754391,75.90651702880857,93.35344769659899,93.37416591644285,87.47279624938965,92.86368103027345,87.24888094539583,87.2948486328125,83.25571479797372,86.40259399414057,230,TAYLOR HEIGHTS,122.38865322,5,0.302444837162333,0.205455188083817,0.300056785834515,0.182516652209667,-0.11164739176502098,-0.022938535874149985,-0.00789582440958066,-0.002388051327817997
Ten Hills,76.22922749621789,76.19063205718994,74.56274490356438,76.16577720642098,92.41315794634015,92.64378967285154,86.60306701660153,92.80784988403322,85.81169453344677,85.57368497848509,82.04808044433597,85.54789886474606,231,TEN HILLS,213.24417804,3,0.633337544580299,0.460562444872266,0.810307569763672,0.691286962885756,0.5009625091717583,0.23072451801348998,0.2794244975649561,0.17697002518337301
The Orchards,74.9271645065167,74.94586133956906,74.11913757324211,74.70305061340335,93.42998060282912,93.52690849304204,91.83487319946283,92.77987594604485,87.15451959447013,87.23484096527093,85.19165000915523,86.49028549194333,232,THE ORCHARDS,135.13211995,4,0.357986504259262,0.211400955933059,0.548269056902207,0.42423037185661,1.006757112257072,0.212829415923551,0.5315355477901983,0.19028255264294497
Towanda-Grantley,77.75374413516317,78.02178173065184,76.53037567138665,76.96499481201164,95.14950509982539,95.28695602416985,92.6128013610839,94.65404052734384,89.19025730311708,89.22551727294913,87.4970348358155,88.82913055419914,233,TOWANDA-GRANTLEY,89.48549874,1,0.255489049522289,0.147696795096661,0.29560263744306,0.14128875149029901,-0.04338647701981759,-0.0064080436063619906,0.15700707328073343,0.040113587920770966
Tremont,77.01406501115055,77.02466602325433,76.47939224243169,77.02065086364752,94.8243773174885,94.91688156127928,93.83726196289058,94.73367080688476,88.35198206171472,88.20880470275881,86.57140235900883,88.02398719787594,234,TREMONT,22.53834966,2,0.056648273895062,0.031724788556259,0.146145039674707,0.057873751529746,0.8242438850968498,0.026148962973486997,1.5798674809656712,0.089496765779645
Tuscany-Canterbury,76.09187536296157,76.07191448211665,74.96522560119632,75.28412437438965,93.95283777748062,94.12781944274906,91.41771545410154,92.90253143310548,87.81032452229077,88.040030670166,84.15949478149417,86.58279724121095,235,TUSCANY-CANTERBURY,93.13417637,3,0.352965373020254,0.259503311961276,0.424717149501369,0.313581409924465,0.20839078142963618,0.054078097963188965,0.2032827635956169,0.07175177648111503
Union Square,78.85445209230234,78.78542079925543,77.93220367431644,78.43093490600583,95.2436328672611,95.00267791748048,92.86904373168937,93.62214965820309,89.2850337472835,89.35722274780275,87.64704971313476,88.75141944885249,236,UNION SQUARE,42.4392161,3,0.345785356932772,0.23641372401703,0.265263462457753,0.192875233774185,-0.1841622791733898,-0.04353849024284501,-0.23286669854754483,-0.080521894475019
University Of Maryland,79.55404830284336,79.58845443725582,78.71655883789057,79.43505096435548,95.34842629069007,95.37274894714358,93.58645782470703,94.84238739013665,90.4486823321584,90.08520431518562,88.6210151672363,89.36256828308109,237,UNIVERSITY OF MARYLAND,96.64250347,1,0.117076289608961,0.048725096544845,0.093883935928965,0.055165835410323,0.1321852458424614,0.006440738865478003,-0.19809607698928017,-0.023192353679996003
Uplands,77.38676209082182,77.57509737014772,74.46942634582527,76.27449035644538,93.65757750188185,93.88012237548828,86.6325790405274,92.8301864624024,87.57833371174952,87.79791774749756,82.11943321228023,86.48742904663082,238,UPLANDS,126.6230538,5,0.241629105900863,0.178718320609197,0.302259674607419,0.229014370931802,0.2814263817562792,0.05029605032260498,0.250924111482794,0.060630568706555976
Upper Fells Point,80.03766424148698,79.89553432464602,79.22343368530275,79.4922931671143,95.83794832634862,95.7042802810669,94.54460296630856,95.40623321533202,90.77123289561675,90.60374183654785,89.60293884277345,90.2879776000976,239,UPPER FELLS POINT,81.46840858,2,0.086968394161248,0.011007582124512,0.111221064795852,0.05875895785752,4.338044013014799,0.047751375733008,0.2788676377033839,0.024252670634604
Upton,78.78056047542012,78.61927490234385,77.66249618530274,78.30093231201164,95.66775602739493,95.5949028015137,94.21922912597654,94.6529350280762,90.0273167110319,89.91160659790035,87.87948265075676,89.25367317199701,240,UPTON,187.52218642,3,0.243997759251326,0.145295416350875,0.194828081983128,0.136731550522003,-0.05894105983488879,-0.008563865828872003,-0.20151692138103428,-0.04916967726819799
Villages Of Homeland,75.86510219179311,75.93399143218994,75.30516319274906,75.9544757843018,94.22916772634981,94.2295494079589,92.87960433959967,94.34581222534179,87.86003736268832,87.77179260253904,86.5948890686036,88.0934001922607,241,VILLAGES OF HOMELAND,20.27163022,1,0.323499292924367,0.227093187692008,0.537648143271003,0.407211833903959,0.7931486102358755,0.18011864621195098,0.6619762547570798,0.21414885034663594
Violetville,79.06455087505404,79.15807361602788,77.6387966156006,78.02542266845703,95.40670895425238,95.5450523376465,93.70298156738288,94.1575546264649,89.61396132026877,89.63786163330077,88.23876647949211,88.81680870056157,242,VIOLETVILLE,379.40539156,2,0.254670839370029,0.195747907568193,0.255159445631638,0.182666654784307,-0.06682703762403623,-0.013081252783886,0.0019185795390538793,4.886062616090148e-4
Wakefield,74.78363063414847,74.989100265503,73.58079032897953,73.90391540527347,91.38112100270794,92.12625122070307,87.33093185424812,89.50641708374025,85.23435990347508,85.86975536346435,81.17417640686037,81.91384468078623,243,WAKEFIELD,174.71620899,3,0.65906229398733,0.484741269306835,0.79051527323043,0.716742063934642,0.47860747437403256,0.23200079462780704,0.19945455906422582,0.13145297924310007
Walbrook,77.24364697296821,77.0199573516845,76.08676490783691,76.57158813476559,94.22311832899814,94.32359924316404,91.86483840942381,92.96206359863288,88.46115089115145,88.47579650878905,86.61065101623535,87.725694656372,244,WALBROOK,127.63616807,5,0.300162857303308,0.249336274188957,0.366853221344755,0.232894274528176,-0.06594307111656213,-0.016441999660781026,0.22218060102638837,0.06669036404144701
Waltherson,77.59875411464753,77.63024873733521,75.99555091857903,76.87195434570307,94.26523276545045,94.2244167327881,93.20238265991216,93.6152694702149,88.51886616254014,88.4709693908691,87.38974990844726,87.95826148986825,245,WALTHERSON,473.07823227,2,0.376998068812152,0.292420296700678,0.450623832606328,0.308170862230148,0.053862764340165924,0.015750565529470018,0.19529480356797732,0.07362576379417601
Washington Hill,79.98599114132134,79.95408287048349,79.37085304260248,79.78139152526859,97.30815539382897,97.07941322326653,94.88196563720702,95.78130645751952,91.35756841171161,91.11196937561036,89.77909774780274,89.86117248535155,246,WASHINGTON HILL,100.60495777,5,0.136241241388799,0.045230303566339,0.120653345845742,0.059976419829632,0.3260229337542464,0.014746116263292995,-0.11441392770763872,-0.015587895543057007
Washington Village/Pigtown,79.99823644675864,80.11162681579597,78.5776882171631,79.34049644470214,96.5392345254579,96.49178543090822,92.6283744812012,95.13558502197262,90.6744174897063,90.81661911010735,88.580012130737245,89.76450653076165,247,WASHINGTON VILLAGE/PIGTOWN,209.15290022,1,0.10657837823784,0.053667956405717,0.08018572532256,0.048261952004792,-0.10073058046140032,-0.0054060044009250005,-0.2476360904683896,-0.026392652915279993
Waverly,77.91263238145285,77.9809271812439,76.7183242797851,76.9199165344238,95.71583358125085,95.7429744720459,93.90175170898442,94.60625686645514,89.45462801547578,89.36471920013429,88.05924301147466,88.35970535278322,248,WAVERLY,98.95004622,3,0.350792663584433,0.269535591806354,0.307774483593976,0.17368201924175,-0.3556249173707246,-0.095853572564604,-0.12263135594368794,-0.043018179990456984
West Arlington,76.59218048536553,76.64905204772954,75.84240837097167,75.87884521484384,94.31785625215905,94.0464897155762,93.44297637939452,93.82959213256832,88.28639144079165,88.3318035125732,86.44292755126952,87.17329864501951,249,WEST ARLINGTON,174.53292462,3,0.32546704884045,0.182811809623075,0.485933472543966,0.31430674736533,0.7192912646801859,0.13149493774225499,0.49303431568637723,0.160466423703516
West Forest Park,75.34966538610432,75.5139377593994,73.4971328735351,73.900574874878,92.57829008261655,93.2080131530762,87.14713401794427,89.52366218566891,86.54626086012763,87.10306854248049,81.48087348937989,81.86632881164547,250,WEST FOREST PARK,238.34236303,5,0.572158330827224,0.372918459831382,0.733994088815602,0.641093968568507,0.7191263979219013,0.268175508737125,0.2828513529714696,0.16183575798837802
West Hills,75.87320032411145,75.87267742156982,73.8299533843994,75.11729698181156,93.74028570337339,93.81392974853512,87.75400505065916,93.10338211059572,87.8110549104887,87.95210142135613,81.86463966369632,86.8900093078613,251,WEST HILLS,214.45428425,5,0.524311566059002,0.438212088593444,0.605437110563626,0.526129629983064,0.20062783222574773,0.08791754138961999,0.15472774158770858,0.08112554450462406
Westfield,77.5193822993253,77.3433433532714,76.45030937194821,77.14373550415034,93.83967861891907,93.71847229003905,92.77046890258785,93.62226638793938,88.62223998311765,88.32449073791499,87.7005668640137,88.03462333679204,252,WESTFIELD,274.50780144,5,0.367813090373391,0.286336384740204,0.453286588152917,0.313715593504948,0.09561903489696366,0.02737920876474398,0.2323829684603022,0.08547349777952601
